id,datetime,Gravimetric_Mode_Selected,Water_Dosing_Sec_Mode,Return_Sand_Set_Kgs,Return_Sand_Act_Kgs,New_Sand_Set_kgs,New_Sand_Act_Kgs,Bentonite_Set_Kgs,Bentonite_Act_Kgs,Coal_Dust_Set_Kgs,Coal_Dust_Act_Kgs,Fine_Dust_Set_Kgs,Fine_Dust_Act_Kgs,Water_Dosing_Set_Litre,Water_Dosing_Act_Litre
31290,"2025-05-20 19:00:01",1,1,1400,1420.34,0,0,5,10.48,0,0.4,0,-0.2,0,0
31291,"2025-05-20 19:02:01",1,1,1400,1420.34,0,0,5,10.48,0,0.4,0,-0.2,0,0
31292,"2025-05-20 19:04:01",1,1,1400,1420.34,0,0,5,10.48,0,0.4,0,-0.2,0,0
31293,"2025-05-20 19:06:01",1,1,1400,1420.34,0,0,5,10.48,0,0.4,0,-0.2,0,0
31294,"2025-05-20 19:08:01",1,1,1400,1420.34,0,0,5,10.48,0,0.4,0,-0.2,0,0
31295,"2025-05-20 19:10:01",1,1,1400,1420.34,0,0,5,10.48,0,0.4,0,-0.2,0,0
31296,"2025-05-20 19:12:02",1,1,1400,1420.34,0,0,5,10.48,0,0.4,0,-0.2,0,0
31297,"2025-05-20 19:14:02",1,1,1400,911.23,0,0,5,10.48,0,0.4,0,0.2,0,0
31298,"2025-05-20 19:16:02",1,1,1400,1422.34,0,-1.09,5,10.48,0,0.4,0,0.2,0,0
31299,"2025-05-20 19:18:02",1,1,1400,1422.34,0,-1.09,5,10.48,0,0.4,0,0.2,0,0
31300,"2025-05-20 19:20:02",1,1,1400,1422.34,0,-1.09,5,10.48,0,0.4,0,0.2,0,0
31301,"2025-05-20 19:22:02",1,1,1400,1422.34,0,-1.09,5,10.48,0,0.4,0,0.2,0,0
31302,"2025-05-20 19:24:02",1,1,1400,657.14,0,0,5,11.08,0,0.81,0,-0.41,0,0
31303,"2025-05-20 19:26:03",1,1,1400,1421.25,0,0,5,11.08,0,0.81,0,-0.41,0,0
31304,"2025-05-20 19:28:03",1,1,1400,1421.25,0,0,5,11.08,0,0.81,0,-0.41,0,0
31305,"2025-05-20 19:30:03",1,1,1400,1421.25,0,0,5,11.08,0,0.81,0,-0.41,0,0
31306,"2025-05-20 19:32:03",1,1,1400,1421.25,0,0,5,11.08,0,0.81,0,-0.41,0,0
31307,"2025-05-20 19:34:03",1,1,1400,1421.25,0,0,5,11.08,0,0.81,0,-0.41,0,0
31308,"2025-05-20 19:36:04",1,1,1400,1421.25,0,0,5,11.08,0,0.81,0,-0.41,0,0
31309,"2025-05-20 19:38:04",1,1,1400,1421.25,0,0,5,11.08,0,0.81,0,-0.41,0,0
31310,"2025-05-20 19:40:04",1,1,1400,1421.25,0,0,5,11.08,0,0.81,0,-0.41,0,0
31311,"2025-05-20 19:42:04",1,1,1400,1421.25,0,0,5,11.08,0,0.81,0,-0.41,0,0
31312,"2025-05-20 19:44:04",1,1,1400,0,0,0,5,0,0,0,0,0,0,0
31313,"2025-05-20 19:46:04",1,1,1400,1423.25,0,0,5,11.69,0,0.4,0,0.2,0,0
31314,"2025-05-20 19:48:04",1,1,1400,1423.34,0,-1.09,5,12.69,0,0.4,0,0,0,0
31315,"2025-05-20 19:50:05",1,1,1400,1423.34,0,-1.09,5,12.69,0,0.4,0,0,0,0
31316,"2025-05-20 19:52:05",1,1,1400,1423.34,0,-1.09,5,12.69,0,0.4,0,0,0,0
31317,"2025-05-20 19:54:05",1,1,1400,1423.34,0,-1.09,5,12.69,0,0.4,0,0,0,0
31318,"2025-05-20 19:56:05",1,1,1400,1423.34,0,-1.09,5,12.69,0,0.4,0,0,0,0
31319,"2025-05-20 19:58:05",1,1,1400,1423.34,0,-1.09,5,12.69,0,0.4,0,0,0,0
31320,"2025-05-20 20:00:05",1,1,1400,0,0,0,5,0,0,0,0,0,0,0
31321,"2025-05-20 20:02:05",1,1,1400,0,0,0,5,0,0,0,0,0,0,0
31322,"2025-05-20 20:04:06",1,1,1400,1365.08,0,0,5,13.29,0,0.6,0,-0.2,0,0
31323,"2025-05-20 20:06:06",1,1,1400,1355.97,0,0,5,13.29,0,0.6,0,-0.2,0,0
31324,"2025-05-20 20:08:06",1,1,1400,1353.97,0,0,5,13.29,0,0.6,0,-0.2,0,0
31325,"2025-05-20 20:10:06",1,1,1400,1353.88,0,0,5,13.29,0,0.6,0,-0.2,0,0
31326,"2025-05-20 20:12:06",1,1,1400,1353.88,0,0,5,13.29,0,0.6,0,-0.2,0,0
31327,"2025-05-20 20:14:06",1,1,1400,1353.97,0,0,5,13.29,0,0.6,0,-0.2,0,0
31328,"2025-05-20 20:16:07",1,1,1400,1353.97,0,0,5,13.29,0,0.6,0,-0.2,0,0
31329,"2025-05-20 20:18:07",1,1,1400,1353.97,0,0,5,13.29,0,0.6,0,-0.2,0,0
31330,"2025-05-20 20:20:07",1,1,1400,1353.97,0,0,5,13.29,0,0.6,0,-0.2,0,0
31331,"2025-05-20 20:22:07",1,1,1400,1353.97,0,0,5,13.29,0,0.6,0,-0.2,0,0
31332,"2025-05-20 20:24:07",1,1,1400,1353.97,0,0,5,13.29,0,0.6,0,-0.2,0,0
31333,"2025-05-20 20:26:07",1,1,1400,1353.97,0,0,5,13.29,0,0.6,0,-0.2,0,0
31334,"2025-05-20 20:28:07",1,1,1400,1353.97,0,0,5,13.29,0,0.6,0,-0.2,0,0
31335,"2025-05-20 20:30:08",1,1,1400,1353.97,0,0,5,13.29,0,0.6,0,-0.2,0,0
31336,"2025-05-20 20:32:08",1,1,1400,1353.97,0,0,5,13.29,0,0.6,0,-0.2,0,0
31337,"2025-05-20 20:34:08",1,1,1400,1353.97,0,0,5,13.29,0,0.6,0,-0.2,0,0
31338,"2025-05-20 20:36:08",1,1,1400,1353.97,0,0,5,13.29,0,0.6,0,-0.2,0,0
31339,"2025-05-20 20:38:08",1,1,1400,1353.97,0,0,5,13.29,0,0.6,0,-0.2,0,0
31340,"2025-05-20 20:40:08",1,1,1400,1353.97,0,0,5,13.29,0,0.6,0,-0.2,0,0
31341,"2025-05-20 20:42:08",1,1,1400,1353.97,0,0,5,13.29,0,0.6,0,-0.2,0,0
31342,"2025-05-20 20:44:08",1,1,1400,1353.97,0,0,5,13.29,0,0.6,0,-0.2,0,0
31343,"2025-05-20 20:46:09",1,1,1400,1353.97,0,0,5,13.29,0,0.6,0,-0.2,0,0
31344,"2025-05-20 20:48:09",1,1,1400,1353.97,0,0,5,13.29,0,0.6,0,-0.2,0,0
31345,"2025-05-20 20:50:09",1,1,1400,1353.97,0,0,5,13.29,0,0.6,0,-0.2,0,0
31346,"2025-05-20 20:52:09",1,1,1400,1353.97,0,0,5,13.29,0,0.6,0,-0.2,0,0
31347,"2025-05-20 20:54:09",1,1,1400,1353.97,0,0,5,13.29,0,0.6,0,-0.2,0,0
31348,"2025-05-20 20:56:09",1,1,1400,1353.97,0,0,5,13.29,0,0.6,0,-0.2,0,0
31349,"2025-05-20 20:58:09",1,1,1400,1353.97,0,0,5,13.29,0,0.6,0,-0.2,0,0
31350,"2025-05-20 21:00:10",1,1,1400,1353.97,0,0,5,13.29,0,0.6,0,-0.2,0,0
31351,"2025-05-20 21:02:10",1,1,1400,1353.97,0,0,5,13.29,0,0.6,0,-0.2,0,0
31352,"2025-05-20 21:04:10",1,1,1400,1353.97,0,0,5,13.29,0,0.6,0,-0.2,0,0
31353,"2025-05-20 21:06:10",1,1,1400,1353.97,0,0,5,13.29,0,0.6,0,-0.2,0,0
31354,"2025-05-20 21:08:10",1,1,1400,1353.97,0,0,5,13.29,0,0.6,0,-0.2,0,0
31355,"2025-05-20 21:10:10",1,1,1400,1353.97,0,0,5,13.29,0,0.6,0,-0.2,0,0
31356,"2025-05-20 21:12:10",1,1,1400,1353.97,0,0,5,13.29,0,0.6,0,-0.2,0,0
31357,"2025-05-20 21:14:11",1,1,1400,1353.97,0,0,5,13.29,0,0.6,0,-0.2,0,0
31358,"2025-05-20 21:16:11",1,1,1400,470.41,0,0,5,13.5,0,0,0,0.41,0,0
31359,"2025-05-20 21:18:11",1,1,1400,892.21,0,0,5,13.5,0,0,0,0.41,0,0
31360,"2025-05-20 21:20:11",1,1,1400,1432.45,0,0,5,14.3,0,0.4,0,0,0,0
31361,"2025-05-20 21:22:11",1,1,1400,628.19,0,0,5,33.41,0,0,0,0,0,0
31362,"2025-05-20 21:24:11",1,1,1400,621.09,0,0,5,33.38,0,0,0,0,0,0
31363,"2025-05-20 21:26:11",1,1,1400,616.08,0,0,5,33.78,0,0,0,0,0,0
31364,"2025-05-20 21:28:12",1,1,1400,614.08,0,0,5,12.51,0,0,0,0,0,0
31365,"2025-05-20 21:30:12",1,1,1400,614.08,0,0,5,11.1,0,0,0,0,0,0
31366,"2025-05-20 21:32:12",1,1,1400,613.07,0,0,5,11.1,0,0,0,0,0,0
31367,"2025-05-20 21:34:12",1,1,1400,613.07,0,0,5,10.49,0,0,0,0,0,0
31368,"2025-05-20 21:36:12",1,1,1400,0,0,0,5,0,0,0,0,0,0,0
31369,"2025-05-20 21:38:12",1,1,1400,158.23,0,0,5,0.06,0,0,0,0,0,0
31370,"2025-05-20 21:40:12",1,1,1400,157.23,0,0,5,0.06,0,0,0,0,0,0
31371,"2025-05-20 21:42:13",1,1,1400,154.22,0,0,5,0.06,0,0,0,0,0,0
31372,"2025-05-20 21:44:13",1,1,1400,148.22,0,0,5,0.06,0,0,0,0,0,0
31373,"2025-05-20 21:46:13",1,1,1400,146.12,0,0,5,0.06,0,0,0,0,0,0
31374,"2025-05-20 21:48:13",1,1,1400,147.21,0,0,5,0.06,0,0,0,0,0,0
31375,"2025-05-20 21:50:13",1,1,1400,143.12,0,0,5,0.06,0,0,0,0,0,0
31376,"2025-05-20 21:52:13",1,1,1400,141.21,0,0,5,0.06,0,0,0,0,0,0
31377,"2025-05-20 21:54:13",1,1,1400,142.21,0,0,5,0.06,0,0,0,0,0,0
31378,"2025-05-20 21:56:13",1,1,1400,140.11,0,0,5,0.06,0,0,0,0,0,0
31379,"2025-05-20 21:58:14",1,1,1400,142.21,0,0,5,0.06,0,0,0,0,0,0
31380,"2025-05-20 22:00:14",1,1,1400,141.21,0,0,5,0.06,0,0,0,0,0,0
31381,"2025-05-20 22:02:14",1,1,1400,140.11,0,0,5,0.06,0,0,0,0,0,0
31382,"2025-05-20 22:04:14",1,1,1400,142.21,0,0,5,0.06,0,0,0,0,0,0
31383,"2025-05-20 22:06:14",1,1,1400,142.21,0,0,5,0.06,0,0,0,0,0,0
31384,"2025-05-20 22:08:14",1,1,1400,141.21,0,0,5,0.06,0,0,0,0,0,0
31385,"2025-05-20 22:10:14",1,1,1400,794.88,0,0,5,5.68,0,0.4,0,0,0,0
31386,"2025-05-20 22:12:15",1,1,1400,1420.43,0,0,5,5.68,0,0.4,0,0,0,0
31387,"2025-05-20 22:14:15",1,1,1400,1422.43,0,0,5,5.68,0,0.19,0,-0.19,0,0
31388,"2025-05-20 22:16:15",1,1,1400,1422.43,0,0,5,5.68,0,0.19,0,-0.19,0,0
31389,"2025-05-20 22:18:15",1,1,1400,0,0,0,5,0,0,0,0,0,0,0
31390,"2025-05-20 22:20:15",1,1,0,0,0,0,0,0,0,0,0,0,0,0
31391,"2025-05-20 22:22:15",1,1,0,0,0,0,0,0,0,0,0,0,0,0
31392,"2025-05-20 22:24:15",1,1,0,157.23,0,2,0,0.06,0,0,0,0,0,0
31393,"2025-05-20 22:26:15",1,1,1400,157.23,0,2,5,0.06,0,0,0,0,0,0
31394,"2025-05-20 22:28:16",1,1,1400,1419.43,0,1,5,6.28,0,-0.2,0,0.2,0,0
31395,"2025-05-20 22:30:16",1,1,1400,1419.43,0,1,5,6.28,0,-0.2,0,0.2,0,0
31396,"2025-05-20 22:32:16",1,1,1400,1351.15,0,0,5,6.48,0,0,0,0,0,0
31397,"2025-05-20 22:34:16",1,1,1400,0,0,0,5,0,0,0,0,0,0,0
31398,"2025-05-20 22:36:16",1,1,1400,1421.43,0,-1.09,5,6.28,0,-0.2,0,0.4,0,0
31399,"2025-05-20 22:38:16",1,1,1400,1425.44,0,-0.09,5,5.47,0,0.2,0,0,0,0
31400,"2025-05-20 22:40:16",1,1,1400,1419.34,0,0,5,6.08,0,-0.4,0,0.19,0,0
31401,"2025-05-20 22:42:17",1,1,1400,1419.34,0,0,5,6.08,0,-0.4,0,0.19,0,0
31402,"2025-05-20 22:44:17",1,1,1400,1420.34,0,0,5,5.87,0,0,0,0,0,0
31403,"2025-05-20 22:46:17",1,1,1400,1423.43,0,0,5,5.68,0,0.19,0,0,0,0
31404,"2025-05-20 22:48:17",1,1,1400,1237.62,0,0,5,6.28,0,-0.41,0,0.2,0,0
31405,"2025-05-20 22:50:17",1,1,1400,1072.29,0,0,5,6.09,0,-0.01,0,0.2,0,0
31406,"2025-05-20 22:52:17",1,1,1400,538.78,0,0,5,6.28,0,-0.41,0,0.2,0,0
31407,"2025-05-20 22:54:18",1,1,1400,266.66,0,0,5,5.68,0,0,0,0,0,0
31408,"2025-05-20 22:56:18",1,1,1400,0,0,0,5,0,0,0,0,0,0,0
31409,"2025-05-20 22:58:18",1,1,1400,0,0,0,5,0,0,0,0,0,0,0
31410,"2025-05-20 23:00:18",1,1,1400,1426.44,0,0,5,5.68,0,0,0,0,0,0
31411,"2025-05-20 23:02:18",1,1,1400,1426.44,0,0,5,5.68,0,0,0,0,0,0
31412,"2025-05-20 23:04:18",1,1,1400,1422.43,0,-0.09,5,6.08,0,-0.11,0,0.32,0,0
31413,"2025-05-20 23:06:18",1,1,1400,1418.34,0,-0.91,5,6.28,0,-0.2,0,0,0,0
31414,"2025-05-20 23:08:19",1,1,1400,1421.34,0,-1,5,6.28,0,0,0,0.19,0,0
31415,"2025-05-20 23:10:19",1,1,1400,1417.43,0,0,5,6.08,0,0.2,0,0,0,0
31416,"2025-05-20 23:12:19",1,1,1400,1405.32,0,0,5,6.28,0,-0.2,0,0.4,0,0
31417,"2025-05-20 23:14:19",1,1,1400,1243.72,0,0,5,6.08,0,0,0,0,0,0
31418,"2025-05-20 23:16:19",1,1,1400,1058.45,0,0,5,6.68,0,-0.2,0,0.41,0,0
31419,"2025-05-20 23:18:19",1,1,1400,886.2,0,0,5,6.28,0,-0.2,0,0.2,0,0
31420,"2025-05-20 23:20:19",1,1,1400,773.4,0,0,5,6.28,0,-0.2,0,0,0,0
31421,"2025-05-20 23:22:20",1,1,1400,601.06,0,0,5,5.87,0,-0.19,0,0.19,0,0
31422,"2025-05-20 23:24:20",1,1,1400,510.65,0,0,5,6.48,0,-0.19,0,0,0,0
31423,"2025-05-20 23:26:20",1,1,1400,378.1,0,0,5,6.28,0,0,0,0,0,0
31424,"2025-05-20 23:28:20",1,1,1400,330.03,0,0,5,6.08,0,0,0,0,0,0
31425,"2025-05-20 23:30:20",1,1,1400,237.44,0,0,5,6.08,0,0,0,0,0,0
31426,"2025-05-20 23:32:20",1,1,1400,199.38,0,0,5,3.66,0,0,0,0,0,0
31427,"2025-05-20 23:34:20",1,1,1400,0,0,0,5,0,0,0,0,0,0,0
31428,"2025-05-20 23:36:21",1,1,1400,1424.34,0,-0.91,5,5.87,0,0.01,0,-0.01,0,0
31429,"2025-05-20 23:38:21",1,1,1400,1425.35,0,0,5,5.87,0,0,0,0.2,0,0
31430,"2025-05-20 23:40:21",1,1,1400,1421.34,0,0,5,5.87,0,0,0,0,0,0
31431,"2025-05-20 23:42:21",1,1,1400,505.19,0,0,5,5.87,0,0.2,0,-0.2,0,0
31432,"2025-05-20 23:44:21",1,1,1400,1417.43,0,-0.09,5,5.87,0,0.2,0,-0.2,0,0
31433,"2025-05-20 23:46:21",1,1,1400,1421.34,0,0,5,6.08,0,0,0,0,0,0
31434,"2025-05-20 23:48:21",1,1,1400,1420.34,0,0,5,6.48,0,-0.19,0,0.4,0,0
31435,"2025-05-20 23:50:22",1,1,1400,1422.43,0,-0.09,5,6.28,0,-0.2,0,0.2,0,0
31436,"2025-05-20 23:52:22",1,1,1400,452.48,0,0,5,5.47,0,-0.2,0,0,0,0
31437,"2025-05-20 23:54:22",1,1,1400,450.38,0,0,5,5.68,0,-0.2,0,0,0,0
31438,"2025-05-20 23:56:22",1,1,1400,277.95,0,0,5,5.68,0,0,0,0,0,0
31439,"2025-05-20 23:58:22",1,1,1400,0,0,0,5,0,0,0,0,0,0,0
31440,"2025-05-21 00:00:22",1,1,1400,0,0,0,5,0,0,0,0,0,0,0
31441,"2025-05-21 00:02:23",1,1,1400,0,0,0,5,0,0,0,0,0,0,0
31442,"2025-05-21 00:04:23",1,1,1400,0,0,0,5,0,0,0,0,0,0,0
31443,"2025-05-21 00:06:23",1,1,1400,0,0,0,5,0,0,0,0,0,0,0
31444,"2025-05-21 00:08:23",1,1,1400,0,0,0,5,0,0,0,0,0,0,0
31445,"2025-05-21 00:10:23",1,1,1400,0,0,0,5,0,0,0,0,0,0,0
31446,"2025-05-21 00:12:23",1,1,1400,181.26,0,0,5,3.47,0,0,0,0,0,0
31447,"2025-05-21 00:14:23",1,1,1400,315.82,0,0,5,6.48,0,0,0,0,0,0
31448,"2025-05-21 00:16:24",1,1,1400,527.68,0,0,5,5.87,0,-0.4,0,0.19,0,0
31449,"2025-05-21 00:18:24",1,1,1400,675.98,0,0,5,5.87,0,-0.19,0,0.19,0,0
31450,"2025-05-21 00:20:24",1,1,1400,0,0,0,5,0,0,0,0,0,0,0
31451,"2025-05-21 00:22:24",1,1,1400,0,0,0,5,0,0,0,0,0,0,0
31452,"2025-05-21 00:24:24",1,1,1400,0,0,0,5,0,0,0,0,0,0,0
31453,"2025-05-21 00:26:24",1,1,1400,0,28,0,5,0,0,0,0,0,0,0
31454,"2025-05-21 00:28:24",1,1,1400,0,28,0,5,0,0,0,0,0,0,0
31455,"2025-05-21 00:30:25",1,1,1400,0,28,0,5,0,0,0,0,0,0,0
31456,"2025-05-21 00:32:25",1,1,1400,199.38,28,0,5,5.08,0,0,0,0,0,0
31457,"2025-05-21 00:34:25",1,1,1400,0,28,0,5,0,0,0,0,0,0,0
31458,"2025-05-21 00:36:25",1,1,1400,0,28,0,5,0,0,0,0,0,0,0
31459,"2025-05-21 00:38:25",1,1,1400,1428.35,28,29.13,5,4.87,0,0.4,0,-0.19,0,0
31460,"2025-05-21 00:40:25",1,1,1400,1374.18,28,0,5,5.27,0,-0.19,0,0.19,0,0
31461,"2025-05-21 00:42:25",1,1,1400,1418.34,28,0,5,5.67,0,0,0,0.01,0,0
31462,"2025-05-21 00:44:26",1,1,1400,1423.34,28,0,5,5.27,0,0.2,0,-0.2,0,0
31463,"2025-05-21 00:46:26",1,1,1400,1419.34,28,4.01,5,5.87,0,-0.19,0,0.19,0,0
31464,"2025-05-21 00:48:26",1,1,1400,1419.34,28,29.13,5,5.87,0,-0.19,0,0.19,0,0
31465,"2025-05-21 00:50:26",1,1,1400,1419.34,28,29.13,5,5.87,0,-0.19,0,0.19,0,0
31466,"2025-05-21 00:52:26",1,1,1400,1419.34,28,29.13,5,5.87,0,-0.19,0,0.19,0,0
31467,"2025-05-21 00:54:26",1,1,1400,1316.92,28,0,5,7.28,0,-0.2,0,0.2,0,0
31468,"2025-05-21 00:56:26",1,1,1400,1420.34,28,29.13,5,7.28,0,-0.2,0,0.2,0,0
31469,"2025-05-21 00:58:27",1,1,1400,1420.34,28,29.13,5,7.28,0,-0.2,0,0.2,0,0
31470,"2025-05-21 01:00:27",1,1,1400,1422.34,28,2,5,6.87,0,0,0,0.2,0,0
31471,"2025-05-21 01:02:27",1,1,1400,1417.33,28,9.65,5,7.08,0,-0.2,0,0.17,0,0
31472,"2025-05-21 01:04:27",1,1,1400,1421.34,28,18.03,5,6.08,0,-0.41,0,0.41,0,0
31473,"2025-05-21 01:06:27",1,1,1400,1421.34,28,4.01,5,6.08,0,0.14,0,-0.14,0,0
31474,"2025-05-21 01:08:27",1,1,1400,1422.07,28,4.28,5,5.71,0,0.36,0,-0.2,0,0
31475,"2025-05-21 01:10:27",1,1,1400,990.62,28,0,5,6.08,0,0.19,0,0,0,0
31476,"2025-05-21 01:12:28",1,1,1400,179.17,28,0,5,4.06,0,0,0,0,0,0
31477,"2025-05-21 01:14:28",1,1,1400,0,28,0,5,0,0,0,0,0,0,0
31478,"2025-05-21 01:16:28",1,1,1400,0,28,0,5,0,0,0,0,0,0,0
31479,"2025-05-21 01:18:28",1,1,1400,1421.34,28,29.04,5,5.27,0,0.19,0,0.01,0,0
31480,"2025-05-21 01:20:28",1,1,1400,1423.34,28,29.04,5,5.46,0,0.2,0,0,0,0
31481,"2025-05-21 01:22:28",1,1,1400,1426.8,28,30.59,5,5.27,0,0.4,0,0,0,0
31482,"2025-05-21 01:24:28",1,1,1400,1426.8,28,30.59,5,5.27,0,0.4,0,0,0,0
31483,"2025-05-21 01:26:29",1,1,1400,1426.8,28,30.59,5,5.27,0,0.4,0,0,0,0
31484,"2025-05-21 01:28:29",1,1,1400,1426.8,28,30.59,5,5.27,0,0.4,0,0,0,0
31485,"2025-05-21 01:30:29",1,1,1400,1426.8,28,30.59,5,5.27,0,0.4,0,0,0,0
31486,"2025-05-21 01:32:29",1,1,1400,0,28,0,5,0,0,0,0,0,0,0
31487,"2025-05-21 01:34:29",1,1,1400,1410.23,28,8.01,5,6.07,0,-0.4,0,0.4,0,0
31488,"2025-05-21 01:36:29",1,1,1400,1426.35,28,29.04,5,5.27,0,0.4,0,-0.2,0,0
31489,"2025-05-21 01:38:29",1,1,1400,1421.34,28,22.03,5,5.87,0,0.4,0,-0.2,0,0
31490,"2025-05-21 01:40:30",1,1,1400,1429.35,28,15.02,5,6.07,0,0.41,0,0,0,0
31491,"2025-05-21 01:42:30",1,1,1400,586.94,28,0,5,6.07,0,0.18,0,-0.18,0,0
31492,"2025-05-21 01:44:30",1,1,1400,602.97,28,0,5,6.07,0,0.18,0,-0.18,0,0
31493,"2025-05-21 01:46:30",1,1,1400,187.27,28,0,5,6.27,0,0,0,0,0,0
31494,"2025-05-21 01:48:30",1,1,1400,1429.35,28,0,5,6.48,0,0.19,0,0,0,0
31495,"2025-05-21 01:50:30",1,1,1400,1429.35,28,29.04,5,6.87,0,0.2,0,0,0,0
31496,"2025-05-21 01:52:30",1,1,1400,1425.35,28,29.04,5,6.48,0,0.19,0,0,0,0
31497,"2025-05-21 01:54:31",1,1,1400,1418.24,28,23.4,5,6.48,0,0.4,0,-0.2,0,0
31498,"2025-05-21 01:56:31",1,1,1400,1420.34,28,29.04,5,6.67,0,0.2,0,0,0,0
31499,"2025-05-21 01:58:31",1,1,1400,1423.34,28,29.04,5,6.48,0,0.19,0,-0.19,0,0
31500,"2025-05-21 02:00:31",1,1,1400,1399.22,28,0,5,6.75,0,0.31,0,-0.18,0,0
31501,"2025-05-21 02:02:31",1,1,1400,713.4,28,0,5,6.48,0,0.19,0,-0.19,0,0
31502,"2025-05-21 02:04:31",1,1,1400,834.94,28,0,5,6.48,0,0.19,0,-0.19,0,0
31503,"2025-05-21 02:06:31",1,1,1400,966.41,28,0,5,6.48,0,0.19,0,-0.19,0,0
31504,"2025-05-21 02:08:32",1,1,1400,1104.79,28,0,5,6.07,0,0.41,0,-0.2,0,0
31505,"2025-05-21 02:10:32",1,1,1400,1172.25,28,0,5,6.07,0,0,0,0.09,0,0
31506,"2025-05-21 02:12:32",1,1,1400,1239.62,28,0,5,5.46,0,0.6,0,-0.19,0,0
31507,"2025-05-21 02:14:32",1,1,1400,1310.82,28,0,5,5.06,0,0.4,0,0,0,0
31508,"2025-05-21 02:16:32",1,1,1400,1375.18,28,0,5,6.27,0,-0.2,0,0.2,0,0
31509,"2025-05-21 02:18:32",1,1,1400,1423.34,28,0,5,6.27,0,0,0,0.2,0,0
31510,"2025-05-21 02:20:33",1,1,1400,1420.25,28,0,5,6.26,0,-0.19,0,0.2,0,0
31511,"2025-05-21 02:22:33",1,1,1400,1422.34,28,2.91,5,4.86,0,0.41,0,-0.2,0,0
31512,"2025-05-21 02:24:33",1,1,1400,1419.25,28,7.1,5,6.17,0,0.26,0,0.05,0,0
31513,"2025-05-21 02:26:33",1,1,1400,1419.25,28,12.02,5,6.48,0,0.4,0,-0.2,0,0
31514,"2025-05-21 02:28:33",1,1,1400,1419.25,28,15.11,5,5.87,0,0.4,0,-0.13,0,0
31515,"2025-05-21 02:30:33",1,1,1400,1420.25,28,20.12,5,5.87,0,0.4,0,-0.2,0,0
31516,"2025-05-21 02:32:33",1,1,1400,1413.24,28,0,5,6.07,0,0.6,0,0,0,0
31517,"2025-05-21 02:34:34",1,1,1400,758.56,28,0,5,6.07,0,0.2,0,0,0,0
31518,"2025-05-21 02:36:34",1,1,1400,760.65,28,0,5,6.07,0,0.2,0,0,0,0
31519,"2025-05-21 02:38:34",1,1,1400,761.65,28,0,5,6.07,0,0.2,0,0,0,0
31520,"2025-05-21 02:40:34",1,1,1400,939.37,28,0,5,6.07,0,0.2,0,0,0,0
31521,"2025-05-21 02:42:34",1,1,1400,1286.78,28,0,5,5.67,0,0.6,0,0.2,0,0
31522,"2025-05-21 02:44:34",1,1,1400,1274.31,28,0,5,6.41,0,0.47,0,-0.2,0,0
31523,"2025-05-21 02:46:35",1,1,1400,1407.23,28,0,5,6.48,0,0,0,0.19,0,0
31524,"2025-05-21 02:48:35",1,1,1400,1191.37,28,0,5,7.08,0,0.4,0,-0.2,0,0
31525,"2025-05-21 02:50:35",1,1,1400,1200.38,28,0,5,7.48,0,0.02,0,-0.02,0,0
31526,"2025-05-21 02:52:35",1,1,1400,1433.36,28,29.13,5,7.48,0,0.02,0,-0.02,0,0
31527,"2025-05-21 02:54:35",1,1,1400,1433.36,28,29.13,5,7.48,0,0.02,0,-0.02,0,0
31528,"2025-05-21 02:56:35",1,1,1400,1420.25,28,29.13,5,6.27,0,0.4,0,0.2,0,0
31529,"2025-05-21 02:58:36",1,1,1400,1421.25,28,28.31,5,6.07,0,0.41,0,0,0,0
31530,"2025-05-21 03:00:36",1,1,1400,1422.34,28,31.05,5,5.67,0,0.4,0,-0.19,0,0
31531,"2025-05-21 03:02:36",1,1,1400,1421.25,28,34.14,5,5.46,0,0.41,0,0,0,0
31532,"2025-05-21 03:04:36",1,1,1400,1424.25,28,29.13,5,5.06,0,0.6,0,-0.2,0,0
31533,"2025-05-21 03:06:36",1,1,1400,1421.34,28,58.18,5,5.06,0,0.6,0,-0.4,0,0
31534,"2025-05-21 03:08:36",1,1,1400,0,28,0,5,0,0,0,0,0,0,0
31535,"2025-05-21 03:10:36",1,1,1400,0,28,0,5,0,0,0,0,0,0,0
31536,"2025-05-21 03:12:36",1,1,1400,0,28,0,5,0,0,0,0,0,0,0
31537,"2025-05-21 03:14:37",1,1,1400,0,28,0,5,0,0,0,0,0,0,0
31538,"2025-05-21 03:16:37",1,1,1400,1418.24,28,29.13,5,6.07,0,0.41,0,0.19,0,0
31539,"2025-05-21 03:18:37",1,1,1400,1418.24,28,29.13,5,6.07,0,0.41,0,0.19,0,0
31540,"2025-05-21 03:20:37",1,1,1400,1423.34,28,30.04,5,4.46,0,0.4,0,0.2,0,0
31541,"2025-05-21 03:22:37",1,1,1400,1422.34,28,29.04,5,5.87,0,0.4,0,0,0,0
31542,"2025-05-21 03:24:37",1,1,1400,1419.25,28,32.14,5,5.87,0,0,0,0.4,0,0
31543,"2025-05-21 03:26:37",1,1,1400,1133.38,28,0,5,7.27,0,-0.19,0,0.53,0,0
31544,"2025-05-21 03:28:37",1,1,1400,1175.35,28,0,5,5.87,0,0.4,0,-0.01,0,0
31545,"2025-05-21 03:30:38",1,1,1400,1308.54,28,0,5,5.67,0,0.2,0,0,0,0
31546,"2025-05-21 03:32:38",1,1,1400,916.24,28,0,5,5.87,0,0.6,0,0.19,0,0
